query-id	corpus-id	score
2001395	6454308	1
2001396	3472428	1
2001398	243349	1
2001401	5990264	1
2001404	7708951	1
2001408	6440245	1
2001412	7800972	1
2001413	1761088	1
2001414	8777996	1
2001415	321523	1
2001418	7004214	1
2001420	1368997	1
2001424	6652771	1
2001425	6582690	1
2001427	7450425	1
2001428	5596666	1
2001429	1333676	1
2001430	6275263	1
2001431	1023691	1
2001435	233348	1
2001439	1468883	1
2001442	6774008	1
2001444	3897161	1
2001446	8608085	1
2001449	1408984	1
2001452	7935703	1
2001454	6446214	1
2001457	5340606	1
2001459	5477816	1
2001460	8483819	1
2001462	134951	1
2001464	7395923	1
2001465	7345462	1
2001466	2484708	1
2001468	3646383	1
2001469	5811282	1
2001470	5338675	1
2001471	3281822	1
2001473	3917253	1
2001474	3236857	1
2001477	2142792	1
2001481	2522198	1
2001482	5265600	1
2001486	3171972	1
2001487	313614	1
2001488	4985567	1
2001489	2200943	1
2001490	6057732	1
2001495	8486076	1
2001497	6027023	1
2001498	1835834	1
2001502	6204957	1
2001503	134582	1
2001504	1222964	1
2001506	1714040	1
2001507	5972070	1
2001510	1432704	1
2001511	5031420	1
2001512	3098885	1
2001515	8262859	1
2001517	7266706	1
2001523	4093463	1
2001524	5832103	1
2001534	4262017	1
2001537	7905583	1
2001539	5323539	1
2001542	8353176	1
2001548	3599701	1
2001550	1336191	1
2001553	8072552	1
2001556	3002389	1
2001557	6590598	1
2001562	8583316	1
2001566	7323257	1
2001567	2407211	1
2001570	85643	1
2001571	1758999	1
2001572	7021910	1
2001574	2483729	1
2001575	3477195	1
2001576	689094	1
2001578	5308216	1
2001581	6837530	1
2001582	4464016	1
2001585	4370823	1
2001590	5684325	1
2001592	3666538	1
2001593	8506121	1
2001594	7648140	1
2001599	6442567	1
2001601	2804945	1
2001606	6947411	1
2001607	7777737	1
2001608	3643544	1
2001612	5774590	1
2001615	1693549	1
2001618	6534613	1
2001621	1382973	1
2001622	2925569	1
2001623	2341947	1
2001625	4972531	1
2001626	491581	1
2001633	7558082	1
2001636	5744322	1
2001641	6615597	1
2001642	4852541	1
2001644	4042186	1
2001645	1722656	1
2001648	1372209	1
2001649	5996054	1
2001653	8192273	1
2001654	2703550	1
2001657	5138587	1
2001660	7282145	1
2001662	6083813	1
2001664	5339888	1
2001665	5916491	1
2001666	2785903	1
2001667	408727	1
2001669	4046223	1
2001670	8830808	1
2001675	8107683	1
2001681	4117692	1
2001691	2007367	1
2001695	3631155	1
2001696	397856	1
2001698	8558274	1
2001701	6407575	1
2001703	7459095	1
2001704	7879389	1
2001706	8636824	1
2001708	6833698	1
2001710	1879048	1
2001711	3303491	1
2001713	6273749	1
2001715	683827	1
2001717	6476096	1
2001718	8094512	1
2001719	8082821	1
2001720	8761993	1
2001722	3525794	1
2001724	8438885	1
2001725	3441885	1
2001729	5540253	1
2001733	7001874	1
2001736	3387146	1
2001737	2371902	1
2001738	687013	1
2001739	597361	1
2001745	2273553	1
2001747	2464384	1
2001752	8044323	1
2001755	6319251	1
2001758	2854053	1
2001760	1994852	1
2001766	1648219	1
2001769	4244861	1
2001770	4533812	1
2001772	5966223	1
2001773	1370278	1
2001774	5191974	1
2001775	404553	1
2001778	7757442	1
2001780	7095600	1
2001781	6322494	1
2001782	387684	1
2001784	1425156	1
2001786	3571813	1
2001787	3337610	1
2001793	5198938	1
2001802	5715795	1
2001806	5253417	1
2001808	2347283	1
2001810	8832201	1
2001813	5051893	1
2001814	4328039	1
2001816	7084568	1
2001817	4381699	1
2001820	6144787	1
2001821	6777710	1
2001822	1244541	1
2001823	8189443	1
2001825	8718528	1
2001827	1778261	1
2001828	6640934	1
2001831	6252849	1
2001836	5522167	1
2001839	7683344	1
2001842	7999190	1
2001844	4004570	1
2001847	8408936	1
2001848	4765871	1
2001852	6559936	1
2001856	8476326	1
2001858	3713239	1
2001859	4418954	1
2001860	7508612	1
2001865	766462	1
2001867	7480896	1
2001871	676192	1
2001872	3638501	1
2001873	4481878	1
2001875	7041093	1
2001878	4751530	1
2001879	7028796	1
2001880	6879692	1
2001886	1407434	1
2001888	589060	1
2001889	471028	1
2001892	8796934	1
2001894	5804123	1
2001898	6189951	1
2001900	5094674	1
2001904	4678039	1
2001905	1749530	1
2001908	7807335	1
2001909	4455482	1
2001913	2356268	1
2001914	1407186	1
2001916	4306910	1
2001929	4806590	1
2001931	8607993	1
2001932	4923123	1
2001933	5243624	1
2001937	3978456	1
2001938	5230257	1
2001939	7995921	1
2001940	5805017	1
2001944	7817881	1
2001948	4441853	1
2001949	4986625	1
2001951	7674664	1
2001954	35064	1
2001957	728202	1
2001958	8136891	1
2001960	283227	1
2001961	2118918	1
2001965	3359539	1
2001966	552051	1
2001967	4431680	1
2001972	8009733	1
2001977	7134563	1
2001980	8227392	1
2001985	7855718	1
2001987	2752029	1
2001989	6204515	1
2001990	7825317	1
2001992	2982201	1
2001993	8725871	1
2001998	3159807	1
2002000	1768866	1
2002003	3793188	1
2002005	1547009	1
2002008	3902690	1
2002011	1682000	1
2002014	2367068	1
2002015	2149408	1
2002017	7096772	1
2002018	106552	1
2002019	692425	1
2002021	4602544	1
2002023	3977407	1
2002025	8597545	1
2002026	7448897	1
2002030	498198	1
2002037	8060323	1
2002038	3522917	1
2002039	5518495	1
2002041	2319053	1
2002050	5134963	1
2002051	4272881	1
2002054	5337309	1
2002062	7587644	1
2002063	3088468	1
2002064	5697743	1
2002066	7520826	1
2002068	4468771	1
2002070	5447612	1
2002074	8099442	1
2002075	5641745	1
2002077	196260	1
2002080	3569163	1
2002084	3372854	1
2002085	8113056	1
2002089	6653853	1
2002090	440206	1
2002092	698765	1
2002094	8553263	1
2002095	7828797	1
2002098	2423065	1
2002102	7346118	1
2002107	6860143	1
2002108	3568259	1
2002109	2225399	1
2002110	8542742	1
2002111	5685633	1
2002112	8653534	1
2002113	4883686	1
2002116	413115	1
2002119	1396821	1
2002127	3061724	1
2002129	5405685	1
2002130	1493251	1
2002131	8251966	1
2002138	6038291	1
2002141	1137227	1
2002142	8123847	1
2002144	3152597	1
2002145	5496446	1
2002147	4270641	1
2002148	30977	1
2002152	2685807	1
2002155	7029125	1
2002157	7258891	1
2002159	1377302	1
2002161	6331350	1
2002162	1688476	1
2002163	5875614	1
2002168	135375	1
2002169	2261640	1
2002171	7261525	1
2002174	3189272	1
2002175	7061462	1
2002176	2321757	1
2002177	3511490	1
2002178	6151162	1
2002188	2099183	1
2002190	7541535	1
2002191	7152293	1
2002193	7078111	1
2002194	4520601	1
2002195	3530693	1
2002197	3381397	1
2002201	5766423	1
2002204	7060447	1
2002205	6492060	1
2002207	1329734	1
2002209	6827593	1
2002211	4755063	1
2002213	7673058	1
2002214	7882601	1
2002215	6083183	1
2002218	652085	1
2002220	6456980	1
2002222	5947096	1
2002223	7407824	1
2002226	3102460	1
2002227	7283751	1
2002233	1523092	1
2002234	3700893	1
2002237	5309582	1
2002238	3730478	1
2002242	6486379	1
2002245	2508806	1
2002246	706418	1
2002247	6935971	1
2002248	77938	1
2002251	2381467	1
2002256	2742914	1
2002258	7815193	1
2002259	8272825	1
2002262	2693215	1
2002268	6673403	1
2002281	2673886	1
2002282	1410124	1
2002283	122720	1
2002284	8154593	1
2002287	6972623	1
2002288	3207967	1
2002289	7919197	1
2002291	4773697	1
2002297	8295536	1
2002299	5368576	1
2002300	3810080	1
2002301	8305300	1
2002308	7988668	1
2002309	1390511	1
2002311	7955526	1
2002316	8828716	1
2002317	7274956	1
2002318	4324200	1
2002320	3513611	1
2002321	5135337	1
2002324	2291606	1
2002325	3562300	1
2002326	5751866	1
2002329	3058308	1
2002330	1160115	1
2002335	743399	1
2002338	5557491	1
2002339	7327994	1
2002341	7545200	1
2002343	2536782	1
2002346	4988969	1
2002347	2276361	1
2002348	6339153	1
2002352	5920698	1
2002357	7630464	1
2002358	24312	1
2002360	8495037	1
2002362	6246179	1
2002368	1769205	1
2002370	4402221	1
2002375	1853456	1
2002376	8129952	1
2002379	3362660	1
2002383	1476428	1
2002385	3566669	1
2002388	453687	1
2002389	8651987	1
2002394	5722204	1
2002396	746007	1
2002399	3663726	1
2002400	3654971	1
2002402	4427167	1
2002403	2687874	1
2002408	4423285	1
2002414	2904095	1
2002415	813468	1
2002417	3283082	1
2002419	8327073	1
2002420	8838377	1
2002425	7911352	1
2002427	6127603	1
2002431	3765914	1
2002434	2144324	1
2002436	5510150	1
2002438	2499095	1
2002443	1573524	1
2002444	7031157	1
2002449	4831568	1
2002455	658556	1
2002460	8796981	1
2002462	615001	1
2002464	6070219	1
2002465	3124210	1
2002466	2967581	1
2002470	3166752	1
2002472	2405254	1
2002476	6223519	1
2002479	7625133	1
2002480	889715	1
2002482	2241787	1
2002485	446649	1
2002486	6174420	1
2002490	4681581	1
2002491	8261287	1
2002496	1503338	1
2002499	7832294	1
2002506	239189	1
2002508	3801424	1
2002509	5266219	1
2002513	6120311	1
2002514	8183988	1
2002515	3877985	1
2002521	3124967	1
2002522	7139315	1
2002524	4339488	1
2002529	2522043	1
2002531	8568930	1
2002534	1014544	1
2002535	1936898	1
2002539	2370434	1
2002542	7721167	1
2002544	1457197	1
2002546	2775159	1
2002550	8343480	1
2002554	824781	1
2002558	7736769	1
2002561	8264647	1
2002564	7553487	1
2002565	1556852	1
2002567	3527628	1
2002572	8742091	1
2002579	8230435	1
2002580	1450011	1
2002581	2871821	1
2002584	6370480	1
2002585	7043505	1
2002586	6933215	1
2002589	4087158	1
2002590	8723523	1
2002593	2756584	1
2002594	7668359	1
2002596	8667394	1
2002601	7157780	1
2002603	8403791	1
2002604	7869431	1
2002605	4125068	1
2002606	2408474	1
2002609	889568	1
2002610	54673	1
2002612	3635654	1
2002613	688180	1
2002616	5033921	1
2002621	3736907	1
2002622	5328399	1
2002623	3559994	1
2002625	8337017	1
2002626	1294163	1
2002630	5716199	1
2002634	8780250	1
2002635	1821419	1
2002636	6876336	1
2002639	445862	1
2002641	6871818	1
2002642	3468000	1
2002643	1092284	1
2002644	6228663	1
2002645	7313664	1
2002648	5845191	1
2002650	1048346	1
2002651	5549759	1
2002654	7039273	1
2002655	6250203	1
2002657	6868983	1
2002658	4892788	1
2002660	1766678	1
2002661	1417603	1
2002665	3282944	1
2002666	929269	1
2002668	7814134	1
2002669	3361777	1
2002672	7166081	1
2002673	7495280	1
2002674	242703	1
2002675	1088050	1
2002677	7874747	1
2002678	3334695	1
2002679	6621008	1
2002681	7321059	1
2002683	8731277	1
2002684	7668782	1
2002685	1626829	1
2002692	8695996	1
2002694	1301790	1
2002695	7450466	1
2002697	8296607	1
2002702	8680474	1
2002703	3627571	1
2002705	504993	1
2002706	7714183	1
2002707	6258658	1
2002712	8102104	1
2002719	2546565	1
2002721	2712962	1
2002724	7911620	1
2002736	945834	1
2002737	522164	1
2002743	5278871	1
2002745	8326329	1
2002746	2134073	1
2002747	4677799	1
2002748	6119865	1
2002749	2047976	1
2002750	1089317	1
2002757	6088606	1
2002761	6447383	1
2002762	6791509	1
2002767	8323649	1
2002773	3235302	1
2002780	1953082	1
2002782	6106331	1
2002785	873122	1
2002786	2745590	1
2002787	4619931	1
2002789	7483883	1
2002791	284457	1
2002795	2041322	1
2002796	6600695	1
2002797	1815151	1
2002799	804475	1
2002800	6908314	1
2002806	8142390	1
2002809	95690	1
2002817	5362238	1
2002818	8739854	1
2002823	5971295	1
2002825	2074548	1
2002827	1995037	1
2002828	7159434	1
2002831	2873561	1
2002836	7151774	1
2002837	6713191	1
2002838	2149094	1
2002839	4836870	1
2002841	4307874	1
2002844	1903052	1
2002845	2682216	1
2002848	7876599	1
2002852	7841034	1
2002858	7704993	1
2002862	2829032	1
2002864	7996361	1
2002867	4307501	1
2002869	5313277	1
2002873	992675	1
2002876	3401519	1
2002879	254652	1
2002880	6666636	1
2002886	7402232	1
2002887	7747837	1
2002889	8820173	1
2002892	4710622	1
2002893	836210	1
2002894	4214259	1
2002895	5460626	1
2002896	2295321	1
2002899	2842139	1
2002901	1234881	1
2002902	7345053	1
2002903	4578741	1
2002905	1069174	1
2002906	5138035	1
2002913	8458781	1
2002915	2073579	1
2002916	8261293	1
2002918	3518558	1
2002919	3999462	1
2002921	5087066	1
2002922	7400310	1
2002927	8354166	1
2002929	8716603	1
2002930	529065	1
2002933	6975054	1
2002935	4847169	1
2002937	6478177	1
2002938	6607365	1
2002941	5913749	1
2002942	3013467	1
2002943	64718	1
2002946	1678471	1
2002947	8157321	1
2002950	832768	1
2002951	6811622	1
2002952	4971204	1
2002957	8056157	1
2002964	1644671	1
2002965	4006008	1
2002966	685872	1
2002968	3896813	1
2002969	977177	1
2002970	6479265	1
2002972	2489944	1
2002977	941680	1
2002983	8111824	1
2002984	8669600	1
2002985	2136709	1
2002987	8691073	1
2002988	5716948	1
2002990	4193655	1
2002993	2525871	1
2002996	8596240	1
2002997	2075839	1
2002998	99506	1
2003004	7264669	1
2003005	1061515	1
2003007	8154852	1
2003009	4194653	1
2003011	5237730	1
2003017	3301357	1
2003019	6582015	1
2003020	7892343	1
2003023	4931394	1
2003024	2360213	1
2003025	8509566	1
2003026	7619184	1
2003031	2078126	1
2003033	8699451	1
2003037	8132902	1
2003038	7590735	1
2003040	1753758	1
2003042	8837865	1
2003045	5742222	1
2003046	36243	1
2003048	7966120	1
2003051	4212385	1
2003055	2614999	1
2003057	5307425	1
2003060	5980070	1
2003062	7452217	1
2003067	7728444	1
2003070	8285292	1
2003075	4673084	1
2003076	7800578	1
2003077	5608037	1
2003078	6200283	1
2003079	146584	1
2003081	7005433	1
2003082	8045442	1
2003084	8733715	1
2003085	7404511	1
2003088	3542795	1
2003089	6224726	1
2003090	7048368	1
2003094	8653828	1
2003095	5878711	1
2003097	8341122	1
2003098	5387689	1
2003100	3410376	1
2003106	5096433	1
2003107	7824040	1
2003110	6988562	1
2003112	1767417	1
2003114	2673039	1
2003118	2789811	1
2003121	8144996	1
2003128	4067247	1
2003129	2523752	1
2003130	6176284	1
2003132	3151218	1
2003133	2670526	1
2003134	8840725	1
2003135	8551553	1
2003141	517370	1
2003143	1077919	1
2003144	1798341	1
2003147	3283844	1
2003151	8329753	1
2003158	168835	1
2003165	4397580	1
2003168	7970177	1
2003170	5300730	1
2003172	3863720	1
2003174	1377946	1
2003176	4736396	1
2003183	5173482	1
2003184	1547945	1
2003188	8037263	1
2003189	4525163	1
2003193	1187725	1
2003194	2350873	1
2003198	5955470	1
2003200	826218	1
2003204	3049061	1
2003207	4855757	1
2003209	112352	1
2003211	7865724	1
2003212	752012	1
2003213	1535164	1
2003215	8601587	1
2003216	3783480	1
2003217	2949289	1
2003221	4713498	1
2003222	1959911	1
2003226	734720	1
2003229	8537293	1
2003232	4837840	1
2003233	6013807	1
2003234	5142743	1
2003237	7603199	1
2003238	6365221	1
2003240	2757768	1
2003241	4402860	1
2003243	8428832	1
2003253	3133019	1
2003261	1440412	1
2003262	3157035	1
2003269	4965135	1
2003270	6095546	1
2003271	1363999	1
2003272	5804657	1
2003276	682850	1
2003283	1293235	1
2003284	4149425	1
2003285	5088489	1
2003289	4457226	1
2003291	1955742	1
2003292	3720028	1
2003296	2396273	1
2003301	8035340	1
2003302	5652226	1
2003303	3170258	1
2003305	4923589	1
2003306	2464	1
2003307	145228	1
2003308	5440547	1
2003309	3041452	1
2003311	2697076	1
2003312	6875138	1
2003313	4758036	1
2003315	8282801	1
2003316	6853185	1
2003317	5662105	1
2003320	1131943	1
2003321	1693580	1
2003323	6462381	1
2003325	7489654	1
2003327	5993353	1
2003328	3209562	1
2003329	2330400	1
2003333	7366811	1
2003336	4125617	1
2003338	5423070	1
2003339	272731	1
2003341	4583899	1
2003346	3496303	1
2003350	1122752	1
2003354	2199771	1
2003355	5222702	1
2003358	7852767	1
2003361	8642834	1
2003365	8099993	1
2003366	7035507	1
2003374	2207129	1
2003376	4907443	1
2003380	2174533	1
2003382	8775931	1
2003384	6246261	1
2003385	4323552	1
2003386	7044976	1
2003388	5436099	1
2003389	2581145	1
2003390	2333217	1
2003395	397239	1
2003398	7304837	1
2003400	4716237	1
2003402	2960602	1
2003403	8760541	1
2003406	5449277	1
2003412	6874641	1
2003415	1082859	1
2003416	8809409	1
2003417	3365337	1
2003418	1278061	1
2003425	4517660	1
2003429	1867385	1
2003431	8397077	1
2003434	7643764	1
2003435	8067101	1
2003437	7206654	1
2003438	2123039	1
2003440	4248861	1
2003441	6576651	1
2003444	3968389	1
2003445	5935843	1
2003447	3103719	1
2003449	7064063	1
2003450	1922519	1
2003451	585613	1
2003453	2797072	1
2003454	6704082	1
