query-id	corpus-id	score
2000612	7660711	1
2000613	3086185	1
2000614	271860	1
2000617	6754592	1
2000620	7140543	1
2000622	5091767	1
2000624	43431	1
2000628	7011684	1
2000632	1761849	1
2000635	1688076	1
2000646	6451347	1
2000647	3647121	1
2000649	8053345	1
2000650	4560052	1
2000654	814515	1
2000660	7469893	1
2000662	1552798	1
2000663	8744534	1
2000664	4129250	1
2000667	7452817	1
2000668	1300046	1
2000669	6011214	1
2000672	8671443	1
2000673	1090319	1
2000675	4993594	1
2000677	1920698	1
2000678	362553	1
2000681	1834223	1
2000682	5474863	1
2000684	3080296	1
2000691	3522170	1
2000692	805631	1
2000694	2827146	1
2000695	6377838	1
2000697	5352299	1
2000698	6002514	1
2000699	4657151	1
2000702	4881372	1
2000703	7410722	1
2000705	3478353	1
2000707	310055	1
2000710	745338	1
2000714	8659695	1
2000716	881132	1
2000717	6110460	1
2000719	8763441	1
2000720	7848567	1
2000723	8216277	1
2000726	7133716	1
2000728	8623575	1
2000729	2562511	1
2000731	2970779	1
2000733	470908	1
2000734	7149430	1
2000735	2056442	1
2000739	7253871	1
2000741	6785203	1
2000742	7001960	1
2000745	6855144	1
2000749	1546967	1
2000750	1005381	1
2000751	3454843	1
2000753	5023185	1
2000754	3545096	1
2000755	3831292	1
2000756	7840200	1
2000757	3118527	1
2000758	7427036	1
2000759	4220617	1
2000762	6374041	1
2000763	7126862	1
2000768	3946673	1
2000770	4812068	1
2000773	3189403	1
2000774	4823088	1
2000776	842380	1
2000778	6834440	1
2000779	7804518	1
2000781	1780725	1
2000782	4802002	1
2000787	1279724	1
2000790	1686915	1
2000791	8645983	1
2000792	3381722	1
2000793	631035	1
2000794	8351870	1
2000795	6425232	1
2000797	4353858	1
2000798	3658206	1
2000799	213021	1
2000801	4347385	1
2000804	1434232	1
2000805	1851357	1
2000808	5669765	1
2000809	1615865	1
2000810	1542058	1
2000811	7176423	1
2000812	7426870	1
2000813	1173361	1
2000814	237929	1
2000815	636971	1
2000816	2449605	1
2000819	5304395	1
2000821	291846	1
2000826	2156375	1
2000828	1794758	1
2000832	7874870	1
2000833	2245295	1
2000834	4194964	1
2000837	8727709	1
2000838	1287113	1
2000839	6173458	1
2000847	1289569	1
2000848	8074245	1
2000852	12335	1
2000853	6728212	1
2000857	6833080	1
2000859	6404753	1
2000860	1600125	1
2000863	7631376	1
2000864	8924	1
2000866	3684263	1
2000870	8329317	1
2000873	3514701	1
2000874	3420020	1
2000875	7505712	1
2000876	6402325	1
2000879	755711	1
2000882	4223375	1
2000883	229615	1
2000892	1220452	1
2000897	7166398	1
2000903	2452758	1
2000904	6564235	1
2000907	8365503	1
2000909	5200407	1
2000910	7717345	1
2000912	4374367	1
2000915	3572178	1
2000916	2565821	1
2000917	8463442	1
2000919	6313363	1
2000922	3486310	1
2000923	7263622	1
2000927	4675338	1
2000932	2526041	1
2000933	8596294	1
2000934	3499565	1
2000940	5466635	1
2000942	5640273	1
2000943	545649	1
2000944	5866742	1
2000945	3421681	1
2000946	2285449	1
2000947	4344925	1
2000948	5028056	1
2000950	6567195	1
2000954	6506597	1
2000956	1321137	1
2000958	1527881	1
2000961	6415708	1
2000962	3100633	1
2000963	5303356	1
2000965	2072416	1
2000970	2652532	1
2000972	4142327	1
2000973	8567830	1
2000975	2521166	1
2000979	2964906	1
2000980	5721011	1
2000981	199003	1
2000985	87264	1
2000986	4774741	1
2000989	2788934	1
2000991	1837424	1
2000994	8417312	1
2000996	5945629	1
2000997	7002466	1
2000999	8377308	1
2001004	7393725	1
2001009	6056560	1
2001011	984462	1
2001013	7433956	1
2001015	2562020	1
2001018	4009613	1
2001019	8550525	1
2001020	5332414	1
2001023	5468505	1
2001024	1076362	1
2001025	5057323	1
2001026	7079071	1
2001027	1353474	1
2001031	8726341	1
2001034	6263537	1
2001036	5448902	1
2001040	5988559	1
2001042	3697840	1
2001045	5632437	1
2001051	2686626	1
2001053	2314286	1
2001055	8457403	1
2001056	3358255	1
2001058	3975647	1
2001060	7607663	1
2001067	871306	1
2001069	3684294	1
2001071	8604648	1
2001074	8080803	1
2001075	960787	1
2001076	7919083	1
2001077	344968	1
2001078	5034469	1
2001084	230551	1
2001086	6004768	1
2001090	1754521	1
2001097	3960237	1
2001098	1196305	1
2001099	6361144	1
2001100	8631100	1
2001102	1663606	1
2001104	4363091	1
2001105	3601075	1
2001106	8474622	1
2001110	3738574	1
2001113	7538180	1
2001116	5318496	1
2001117	6783965	1
2001118	2740486	1
2001119	2726650	1
2001120	5147748	1
2001121	8341388	1
2001123	1484257	1
2001125	4595495	1
2001127	627380	1
2001129	557093	1
2001132	670693	1
2001134	4744311	1
2001135	1826601	1
2001137	6150252	1
2001139	5821097	1
2001140	2837251	1
2001142	2265129	1
2001143	603524	1
2001146	5362294	1
2001147	3473292	1
2001148	2409303	1
2001150	3614035	1
2001152	6046286	1
2001155	4818903	1
2001162	1950942	1
2001165	6537088	1
2001166	1941340	1
2001169	1163326	1
2001171	672401	1
2001175	2079083	1
2001177	4118061	1
2001178	6155942	1
2001181	1228921	1
2001183	4086087	1
2001184	7145135	1
2001185	3619296	1
2001186	7824050	1
2001188	8714086	1
2001192	4298884	1
2001193	4950783	1
2001194	4525656	1
2001200	7449783	1
2001201	5535202	1
2001205	5525854	1
2001212	4064539	1
2001213	4882120	1
2001217	7571134	1
2001218	6734397	1
2001219	1668968	1
2001221	7811276	1
2001223	3283456	1
2001224	8384867	1
2001226	94820	1
2001228	1059003	1
2001229	4709705	1
2001230	4224887	1
2001233	2743304	1
2001235	7025244	1
2001240	5435272	1
2001242	4325506	1
2001244	8709744	1
2001252	3061281	1
2001253	6666049	1
2001254	4882994	1
2001259	6984672	1
2001260	7199244	1
2001264	3014540	1
2001265	6472846	1
2001266	4987475	1
2001269	5719605	1
2001276	6455132	1
2001282	6200637	1
2001284	6501659	1
2001286	7177836	1
2001287	1946700	1
2001288	81842	1
2001293	6151558	1
2001294	8303795	1
2001296	2472457	1
2001297	4388679	1
2001298	2342214	1
2001300	1383549	1
2001317	7433852	1
2001319	457389	1
2001321	4501601	1
2001323	7596854	1
2001327	7389257	1
2001329	7422630	1
2001331	4373121	1
2001332	2913155	1
2001333	641448	1
2001335	1085295	1
2001341	2526151	1
2001345	8774190	1
2001347	8040953	1
2001352	7409045	1
2001355	2499240	1
2001356	8429129	1
2001359	6738351	1
2001360	2025807	1
2001362	6885485	1
2001371	6140872	1
2001374	1265008	1
2001375	2065838	1
2001376	8456481	1
2001378	7832576	1
2001379	2862291	1
2001382	8528110	1
2001383	5440929	1
2001384	3512147	1
2001385	4853914	1
2001391	5484629	1
2001395	6454308	1
2001400	901505	1
2001402	4245384	1
2001403	4760291	1
2001405	2017700	1
2001407	3154202	1
2001414	8777996	1
2001415	321523	1
2001420	1368997	1
2001423	4255820	1
2001426	6480665	1
2001427	7450425	1
2001428	5596666	1
2001429	1333676	1
2001431	1023691	1
2001440	3068907	1
2001441	8695133	1
2001448	1827100	1
2001450	5264429	1
2001451	7298152	1
2001456	5105097	1
2001457	5340606	1
2001460	8483819	1
2001462	134951	1
2001465	7345462	1
2001469	5811282	1
2001472	3542266	1
2001473	3917253	1
2001476	1614954	1
2001485	6796881	1
2001488	4985567	1
2001491	8774616	1
2001497	6027023	1
2001498	1835834	1
2001499	1936000	1
2001503	134582	1
2001504	1222964	1
2001505	7069222	1
2001508	5013199	1
2001509	3823849	1
2001510	1432704	1
2001512	3098885	1
2001518	7517804	1
2001520	7657948	1
2001521	3219894	1
2001522	1087286	1
2001524	5832103	1
2001525	3297217	1
2001526	8797154	1
2001530	7604874	1
2001531	3155122	1
2001534	4262017	1
2001539	5323539	1
2001540	4714650	1
2001541	6785947	1
2001542	8353176	1
2001543	5198773	1
2001545	7807928	1
2001551	2517658	1
2001552	155387	1
2001553	8072552	1
2001554	4923215	1
2001555	5140234	1
2001557	6590598	1
2001558	5469551	1
2001561	6373278	1
2001562	8583316	1
2001565	6273032	1
2001566	7323257	1
2001569	5619098	1
2001571	1758999	1
2001572	7021910	1
2001573	2457951	1
2001575	3477195	1
2001577	3637284	1
2001578	5308216	1
2001580	6288395	1
2001581	6837530	1
2001582	4464016	1
2001585	4370823	1
2001589	4447132	1
2001591	4511491	1
2001592	3666538	1
2001593	8506121	1
2001594	7648140	1
2001595	752882	1
2001596	2711865	1
2001597	2965388	1
2001602	2692268	1
2001606	6947411	1
2001607	7777737	1
2001616	793191	1
2001618	6534613	1
2001624	5027754	1
2001625	4972531	1
2001629	8246126	1
2001631	8663313	1
2001633	7558082	1
2001638	8216996	1
2001639	8572064	1
2001643	1502018	1
2001645	1722656	1
2001646	5071117	1
2001655	5168982	1
2001656	1417186	1
2001657	5138587	1
2001658	5207428	1
2001662	6083813	1
2001663	2426781	1
2001664	5339888	1
2001665	5916491	1
2001667	408727	1
2001670	8830808	1
2001671	631908	1
2001673	3806296	1
2001675	8107683	1
2001678	1532935	1
2001679	4295835	1
2001680	8737447	1
2001681	4117692	1
2001682	419155	1
2001686	845320	1
2001688	2155440	1
2001690	4135923	1
2001695	3631155	1
2001699	2175901	1
2001700	5519643	1
2001701	6407575	1
2001702	5768551	1
2001704	7879389	1
2001705	3786278	1
2001706	8636824	1
2001707	8500363	1
2001709	762982	1
2001710	1879048	1
2001711	3303491	1
2001713	6273749	1
2001716	34785	1
2001718	8094512	1
2001719	8082821	1
2001720	8761993	1
2001723	4281615	1
2001724	8438885	1
2001725	3441885	1
2001726	8195988	1
2001731	3593070	1
2001733	7001874	1
2001734	8579740	1
2001736	3387146	1
2001739	597361	1
2001741	3376652	1
2001743	5661842	1
2001744	5284862	1
2001745	2273553	1
2001747	2464384	1
2001751	4709906	1
2001755	6319251	1
2001756	6442659	1
2001757	4133806	1
2001758	2854053	1
2001761	2807029	1
2001762	750977	1
2001769	4244861	1
2001770	4533812	1
2001771	6836344	1
2001772	5966223	1
2001775	404553	1
2001778	7757442	1
2001779	4855368	1
2001780	7095600	1
2001781	6322494	1
2001782	387684	1
2001786	3571813	1
2001787	3337610	1
2001788	7825993	1
2001793	5198938	1
2001794	3026548	1
2001798	7412829	1
2001799	2504957	1
2001802	5715795	1
2001804	1813789	1
2001805	1611791	1
2001809	3983020	1
2001812	6620249	1
2001815	5342240	1
2001817	4381699	1
2001818	457624	1
2001825	8718528	1
2001826	1550057	1
2001833	6321756	1
2001836	5522167	1
2001837	7031313	1
2001839	7683344	1
2001841	6183374	1
2001843	7205095	1
2001846	2234575	1
2001847	8408936	1
2001848	4765871	1
2001850	296727	1
2001852	6559936	1
2001855	3786788	1
2001856	8476326	1
2001857	8615594	1
2001858	3713239	1
2001859	4418954	1
2001860	7508612	1
2001861	6647220	1
2001862	150343	1
2001863	2500031	1
2001864	881262	1
2001867	7480896	1
2001869	8820060	1
2001870	171036	1
2001872	3638501	1
2001873	4481878	1
2001877	7239917	1
2001878	4751530	1
2001880	6879692	1
2001884	2111818	1
2001885	2793220	1
2001886	1407434	1
2001890	5165179	1
2001891	5687513	1
2001893	2879319	1
2001902	8176263	1
2001903	6360836	1
2001905	1749530	1
2001907	5422690	1
2001909	4455482	1
2001910	1260141	1
2001913	2356268	1
2001914	1407186	1
2001915	4430667	1
2001927	1592542	1
2001931	8607993	1
2001935	2030087	1
2001936	80518	1
2001939	7995921	1
2001940	5805017	1
2001942	7523381	1
2001946	7210555	1
2001951	7674664	1
2001954	35064	1
2001960	283227	1
2001961	2118918	1
2001962	3690366	1
2001963	6385776	1
2001964	3246021	1
2001965	3359539	1
2001966	552051	1
2001969	7029684	1
2001972	8009733	1
2001977	7134563	1
2001979	8400709	1
2001985	7855718	1
2001986	379896	1
2001988	3015467	1
2001989	6204515	1
2001990	7825317	1
2001992	2982201	1
2001998	3159807	1
2002002	6440907	1
2002007	3652363	1
2002008	3902690	1
2002013	3741731	1
2002017	7096772	1
2002019	692425	1
2002025	8597545	1
2002026	7448897	1
2002027	6140059	1
2002028	2369046	1
2002030	498198	1
2002032	5104165	1
2002037	8060323	1
2002038	3522917	1
2002041	2319053	1
2002047	5807341	1
2002050	5134963	1
2002051	4272881	1
2002052	3618550	1
2002055	6014820	1
2002056	1502501	1
2002057	979035	1
2002060	682396	1
2002061	3865251	1
2002062	7587644	1
2002065	6445984	1
2002068	4468771	1
2002070	5447612	1
2002071	3532757	1
2002073	2860243	1
2002074	8099442	1
2002075	5641745	1
2002076	7483692	1
2002078	7503972	1
2002079	872604	1
2002080	3569163	1
2002081	1228505	1
2002085	8113056	1
2002087	1528135	1
2002088	4997135	1
2002091	8101112	1
2002092	698765	1
2002101	945797	1
2002105	8214002	1
2002109	2225399	1
2002110	8542742	1
2002112	8653534	1
2002114	2315717	1
2002115	3914161	1
2002117	358253	1
2002118	5233301	1
2002119	1396821	1
2002120	8433640	1
2002121	7994591	1
2002123	8464893	1
2002125	7885578	1
2002126	898093	1
2002129	5405685	1
2002142	8123847	1
2002145	5496446	1
2002146	6904770	1
2002147	4270641	1
2002152	2685807	1
2002153	2279975	1
2002156	2494192	1
2002157	7258891	1
2002162	1688476	1
2002165	6174352	1
2002169	2261640	1
2002172	3326869	1
2002173	588675	1
2002178	6151162	1
2002179	6037609	1
2002180	8045464	1
2002184	1088859	1
2002185	1147475	1
2002186	5604763	1
2002188	2099183	1
2002190	7541535	1
2002191	7152293	1
2002192	2217684	1
2002193	7078111	1
2002194	4520601	1
2002195	3530693	1
2002197	3381397	1
2002198	2385941	1
2002199	6057171	1
2002213	7673058	1
2002214	7882601	1
2002215	6083183	1
2002218	652085	1
2002219	7708142	1
2002223	7407824	1
2002224	8343993	1
2002233	1523092	1
2002234	3700893	1
2002237	5309582	1
2002238	3730478	1
2002241	7481485	1
2002242	6486379	1
2002246	706418	1
2002247	6935971	1
2002249	305325	1
2002252	8230811	1
2002254	165404	1
2002256	2742914	1
2002259	8272825	1
2002260	8316319	1
2002262	2693215	1
2002266	6733150	1
2002267	2109686	1
2002268	6673403	1
2002271	8821758	1
2002273	1731417	1
2002276	273875	1
2002282	1410124	1
2002285	6589224	1
2002286	6405481	1
2002289	7919197	1
2002290	3807582	1
2002292	1930388	1
2002295	1497649	1
2002296	546875	1
2002299	5368576	1
2002300	3810080	1
2002301	8305300	1
2002307	8087039	1
2002309	1390511	1
2002313	779261	1
2002315	410309	1
2002316	8828716	1
2002318	4324200	1
2002319	6622264	1
2002320	3513611	1
2002323	1672573	1
2002324	2291606	1
2002328	3021968	1
2002330	1160115	1
2002332	8095032	1
2002336	1046490	1
2002337	8710827	1
2002338	5557491	1
2002339	7327994	1
2002342	6490177	1
2002344	771072	1
2002345	973097	1
2002346	4988969	1
2002348	6339153	1
2002350	454747	1
2002356	4788702	1
2002359	5677558	1
2002363	8598455	1
2002365	2071320	1
2002367	5546056	1
2002368	1769205	1
2002369	6386684	1
2002370	4402221	1
2002374	8250145	1
2002378	2412955	1
2002380	4561964	1
2002382	1594847	1
2002383	1476428	1
2002385	3566669	1
2002388	453687	1
2002389	8651987	1
2002391	8228467	1
2002395	4278926	1
2002396	746007	1
2002397	4056290	1
2002399	3663726	1
2002402	4427167	1
2002403	2687874	1
2002404	368208	1
2002407	2756174	1
2002410	1735372	1
2002411	1184145	1
2002412	1320307	1
2002413	6824820	1
2002415	813468	1
2002417	3283082	1
2002419	8327073	1
2002422	6031246	1
2002424	1332823	1
2002428	1581256	1
2002431	3765914	1
2002432	3873448	1
2002434	2144324	1
2002436	5510150	1
2002437	4055087	1
2002440	6714138	1
2002443	1573524	1
2002444	7031157	1
2002445	834939	1
2002446	2323775	1
2002447	5656330	1
2002448	1605255	1
2002449	4831568	1
2002451	6931797	1
2002453	614979	1
2002454	2251911	1
2002455	658556	1
2002456	3349235	1
2002457	1785209	1
2002458	7766401	1
2002459	2663338	1
2002462	615001	1
2002463	4196536	1
2002464	6070219	1
2002465	3124210	1
2002472	2405254	1
2002474	2920029	1
2002478	8371730	1
2002480	889715	1
2002481	7415780	1
2002482	2241787	1
2002486	6174420	1
2002489	1329133	1
2002490	4681581	1
2002491	8261287	1
2002493	4775474	1
2002494	8611302	1
2002496	1503338	1
2002497	1742904	1
2002499	7832294	1
2002506	239189	1
2002510	2544108	1
2002511	4165596	1
2002512	5322680	1
2002521	3124967	1
2002522	7139315	1
2002523	1819777	1
2002525	5411428	1
2002528	4457676	1
2002531	8568930	1
2002533	6186280	1
2002534	1014544	1
2002537	24561	1
2002542	7721167	1
2002543	7623031	1
2002545	2954141	1
2002547	8563245	1
2002550	8343480	1
2002553	8732128	1
2002554	824781	1
2002564	7553487	1
2002565	1556852	1
2002566	8697330	1
2002568	699529	1
2002569	8397847	1
2002570	2189320	1
2002573	2555621	1
2002577	5492218	1
2002579	8230435	1
2002581	2871821	1
2002582	6839115	1
2002583	6048986	1
2002586	6933215	1
2002587	4725544	1
2002588	7719839	1
2002591	7807290	1
2002601	7157780	1
2002606	2408474	1
2002608	3008188	1
2002613	688180	1
2002618	3505368	1
2002620	3057594	1
2002622	5328399	1
2002623	3559994	1
2002624	1630240	1
2002627	7069938	1
2002629	637875	1
2002630	5716199	1
2002631	3108792	1
2002634	8780250	1
2002635	1821419	1
2002636	6876336	1
2002637	986595	1
2002638	5776834	1
2002639	445862	1
2002643	1092284	1
2002644	6228663	1
2002645	7313664	1
2002649	862003	1
2002650	1048346	1
2002652	3825382	1
2002658	4892788	1
2002660	1766678	1
2002661	1417603	1
2002664	7140475	1
2002668	7814134	1
2002673	7495280	1
2002675	1088050	1
2002678	3334695	1
2002680	7280341	1
2002681	7321059	1
2002685	1626829	1
2002688	8212938	1
2002694	1301790	1
2002697	8296607	1
2002699	6036846	1
2002702	8680474	1
2002703	3627571	1
2002705	504993	1
2002706	7714183	1
2002709	4657660	1
2002711	8671950	1
2002712	8102104	1
2002713	5423248	1
2002714	8721283	1
2002716	3602063	1
2002717	7850997	1
2002732	8579301	1
2002736	945834	1
2002737	522164	1
2002739	5240090	1
2002743	5278871	1
2002746	2134073	1
2002749	2047976	1
2002750	1089317	1
2002755	2691291	1
2002756	575272	1
2002760	5708209	1
2002763	3308697	1
2002767	8323649	1
2002770	134897	1
2002772	7401241	1
2002773	3235302	1
2002778	2497676	1
2002780	1953082	1
2002781	742795	1
2002782	6106331	1
2002783	4777428	1
2002784	8551698	1
2002786	2745590	1
2002790	8304622	1
2002792	3955327	1
2002795	2041322	1
2002797	1815151	1
2002803	5655672	1
2002804	265202	1
2002805	4651770	1
2002806	8142390	1
2002809	95690	1
2002811	6932363	1
2002813	1896798	1
2002816	7602963	1
2002817	5362238	1
2002820	8154998	1
2002823	5971295	1
2002824	8756179	1
2002825	2074548	1
2002828	7159434	1
2002831	2873561	1
2002832	1865460	1
2002834	6203487	1
2002840	2998393	1
2002841	4307874	1
2002845	2682216	1
2002849	3865050	1
2002850	7425878	1
2002852	7841034	1
2002856	1772824	1
2002857	7933446	1
2002858	7704993	1
2002860	5691146	1
2002862	2829032	1
2002864	7996361	1
2002865	547508	1
2002873	992675	1
2002875	5609945	1
2002876	3401519	1
2002879	254652	1
2002882	3516656	1
2002883	3531128	1
2002889	8820173	1
2002890	1315480	1
2002892	4710622	1
2002893	836210	1
2002894	4214259	1
2002895	5460626	1
2002897	2467167	1
2002900	6116155	1
2002901	1234881	1
2002903	4578741	1
2002904	7196112	1
2002906	5138035	1
2002911	7335418	1
2002912	2483510	1
2002913	8458781	1
2002914	6921810	1
2002920	6482437	1
2002921	5087066	1
2002923	6602374	1
2002928	725672	1
2002933	6975054	1
2002934	1553267	1
2002936	6514659	1
2002939	4907721	1
2002944	3425173	1
2002947	8157321	1
2002951	6811622	1
2002952	4971204	1
2002955	7381987	1
2002961	5250524	1
2002963	8298846	1
2002964	1644671	1
2002965	4006008	1
2002968	3896813	1
2002969	977177	1
2002970	6479265	1
2002971	1264403	1
2002972	2489944	1
2002973	5577637	1
2002974	5619320	1
2002976	1472068	1
2002978	1344509	1
2002979	4807857	1
2002981	8541309	1
2002982	1012304	1
2002985	2136709	1
2002986	6998082	1
2002994	3741239	1
2002997	2075839	1
2002999	5423705	1
2003001	5775878	1
2003005	1061515	1
2003007	8154852	1
2003013	615054	1
2003015	4044335	1
2003017	3301357	1
2003021	5308894	1
2003023	4931394	1
2003024	2360213	1
2003025	8509566	1
2003028	5704231	1
2003030	8316295	1
2003031	2078126	1
2003036	2726070	1
2003037	8132902	1
2003040	1753758	1
2003041	4533901	1
2003047	5332307	1
2003053	8612787	1
2003054	4078089	1
2003056	3643340	1
2003058	7839552	1
2003061	8307048	1
2003063	4564796	1
2003064	4430117	1
2003067	7728444	1
2003068	1608009	1
2003072	4531830	1
2003073	1623770	1
2003074	7376179	1
2003081	7005433	1
2003082	8045442	1
2003083	2175517	1
2003084	8733715	1
2003085	7404511	1
2003090	7048368	1
2003095	5878711	1
2003096	7347744	1
2003097	8341122	1
2003100	3410376	1
2003101	4788985	1
2003103	8226904	1
2003107	7824040	1
2003109	7781934	1
2003112	1767417	1
2003121	8144996	1
2003122	4528443	1
2003123	5865499	1
2003126	3211332	1
2003128	4067247	1
2003130	6176284	1
2003132	3151218	1
2003133	2670526	1
2003134	8840725	1
2003137	2160578	1
2003138	7419643	1
2003141	517370	1
2003147	3283844	1
2003148	6731287	1
2003150	5265519	1
2003155	8004135	1
2003157	5079304	1
2003158	168835	1
2003160	5126490	1
2003161	5366492	1
2003162	1020578	1
2003165	4397580	1
2003168	7970177	1
2003170	5300730	1
2003171	2672784	1
2003172	3863720	1
2003177	393768	1
2003180	5790686	1
2003181	6203743	1
2003183	5173482	1
2003184	1547945	1
2003186	6687994	1
2003187	2341436	1
2003188	8037263	1
2003189	4525163	1
2003192	5721367	1
2003195	7528590	1
2003197	8226389	1
2003198	5955470	1
2003199	3208442	1
2003200	826218	1
2003203	7105647	1
2003205	2071388	1
2003210	1688982	1
2003212	752012	1
2003216	3783480	1
2003217	2949289	1
2003219	169822	1
2003230	8780066	1
2003231	4729665	1
2003238	6365221	1
2003245	5355182	1
2003248	3301728	1
2003250	7240207	1
2003253	3133019	1
2003254	5394403	1
2003255	4257513	1
2003256	2106380	1
2003257	7321139	1
2003262	3157035	1
2003265	7973230	1
2003269	4965135	1
2003275	3547026	1
2003276	682850	1
2003279	6296336	1
2003280	8595511	1
2003282	1013972	1
2003283	1293235	1
2003286	4634058	1
2003291	1955742	1
2003298	1144946	1
2003299	6624457	1
2003301	8035340	1
2003302	5652226	1
2003303	3170258	1
2003305	4923589	1
2003306	2464	1
2003309	3041452	1
2003311	2697076	1
2003312	6875138	1
2003313	4758036	1
2003317	5662105	1
2003318	7100992	1
2003319	1960433	1
2003321	1693580	1
2003322	7154179	1
2003323	6462381	1
2003329	2330400	1
2003331	3838732	1
2003332	4621547	1
2003333	7366811	1
2003335	3161666	1
2003336	4125617	1
