query-id	corpus-id	score
56656	4362711	1
98043	2790382	1
829151	2603734	1
1172025	1925997	1
572937	921791	1
292420	5042767	1
174086	1937375	1
191021	2732576	1
622962	4396517	1
25168	4116139	1
917384	3075650	1
835021	3895911	1
455308	354329	1
1139925	2549362	1
369070	6422913	1
35685	3055539	1
1050038	3759486	1
574731	7673034	1
324228	6251261	1
1044951	3275652	1
25673	5512093	1
805388	5295829	1
768452	2239570	1
814811	4263940	1
1026838	4268901	1
56127	3605248	1
1150257	1567767	1
603371	4168964	1
18420	3346780	1
603119	7052429	1
490021	623107	1
892403	4707326	1
457222	7579785	1
55334	6371938	1
118126	4714500	1
172232	3901875	1
52741	6754163	1
361903	496566	1
598597	1534083	1
988097	5930020	1
252407	3449932	1
316371	2350000	1
225692	6976694	1
300841	2951530	1
733915	835280	1
91131	6318439	1
421276	4665108	1
933499	2725251	1
76446	6121189	1
631568	1090615	1
487366	529701	1
999164	4431000	1
714621	1785263	1
1081826	3211424	1
1153229	1284196	1
216265	643308	1
586280	6995861	1
458912	1547259	1
628428	5659945	1
134436	6830995	1
687309	1691386	1
628383	1214501	1
507933	1184627	1
326936	5422519	1
871351	2928054	1
82169	6574311	1
528817	7032615	1
969125	4130856	1
20	3413588	1
54691	7025296	1
569525	6767581	1
39831	3151374	1
584347	4872208	1
354685	6553825	1
1053166	5303256	1
179732	2709409	1
964428	3610199	1
40862	6018068	1
941595	3800079	1
843363	6296786	1
856169	2519021	1
545945	1715187	1
629144	2224635	1
564967	7193222	1
1045805	2781208	1
288997	6560436	1
50856	5189109	1
960293	4183021	1
672023	8560965	1
581366	1026049	1
461458	2282433	1
250256	1067769	1
699977	602351	1
969534	4691004	1
791780	4693164	1
175861	2119940	1
181897	6165427	1
346902	5997616	1
319983	3982646	1
193777	1370509	1
554497	601262	1
627046	248284	1
801264	6221807	1
621239	1685470	1
353041	142544	1
938313	6123944	1
663642	7856391	1
671654	1782609	1
1175450	5764556	1
152025	6894670	1
545246	279455	1
567868	1743804	1
527270	6169969	1
83468	4379172	1
462900	785360	1
85597	1410637	1
305869	6160530	1
737299	3914598	1
823306	3389569	1
528046	6767659	1
708652	2055603	1
898657	4827092	1
1170954	3047213	1
250652	1051460	1
998970	5956122	1
653870	4661553	1
1176874	6872673	1
392377	1020609	1
107053	3280871	1
554142	1001914	1
617489	1715312	1
291424	1213377	1
318595	4674031	1
745404	2170051	1
839877	3507632	1
775494	4259685	1
1041798	3365553	1
227557	6833433	1
969182	4432920	1
65891	5693769	1
1018824	2243923	1
554497	601263	1
826567	3292672	1
129541	5014418	1
595168	7665246	1
1016386	4284079	1
607008	1362701	1
928658	4530251	1
194304	2693200	1
811354	4477916	1
316371	2350002	1
824897	4425465	1
988191	4349474	1
832098	2456736	1
32582	1657876	1
41908	6742268	1
466541	4185304	1
51709	601203	1
300601	5779141	1
506042	1300260	1
