query-id	corpus-id	score
2002037	280667	1
2002038	176350	1
2002047	25330	1
2002050	115694	1
2002060	89092	1
2002061	190665	1
2002065	397558	1
2002068	197184	1
2002083	180920	1
2002086	399672	1
2002088	25772	1
2002104	229743	1
2002105	162247	1
2002106	335983	1
2002108	360756	1
2002131	345346	1
2002135	328072	1
2002136	464337	1
2002139	253391	1
2002143	385343	1
2002154	383628	1
2002157	271415	1
2002186	5181	1
2002192	145313	1
2002193	246086	1
2002195	521621	1
2002199	476128	1
2002223	483315	1
2002227	475289	1
2002230	119456	1
2002251	536136	1
2002254	97329	1
2002255	8276	1
2002257	88993	1
2002269	101205	1
2002273	296340	1
2002283	381124	1
2002288	49849	1
2002303	19234	1
2002304	475141	1
2002307	19383	1
2002309	260880	1
2002310	498047	1
2002316	370067	1
2002323	319352	1
2002327	199492	1
2002328	532152	1
2002344	512008	1
2002350	365749	1
2002353	336771	1
2002357	283296	1
2002362	376250	1
2002363	27888	1
2002366	248243	1
2002381	265452	1
2002386	60470	1
2002387	96962	1
2002389	271430	1
2002401	369435	1
2002403	137060	1
2002406	312344	1
2002416	497359	1
2002431	336693	1
2002441	20407	1
2002446	95261	1
2002454	520952	1
2002460	538723	1
2002464	587624	1
2002470	536133	1
2002478	558618	1
2002482	444352	1
2002483	190487	1
2002485	497151	1
2002488	257940	1
2002490	119628	1
2002491	387209	1
2002495	134404	1
2002503	104737	1
2002508	576073	1
2002513	451129	1
2002514	338159	1
2002516	215976	1
2002518	160563	1
2002523	440256	1
2002524	567835	1
2002526	91201	1
2002527	343485	1
2002530	132874	1
2002532	23693	1
2002541	11659	1
2002550	265533	1
2002557	357980	1
2002559	425713	1
2002568	450578	1
2002569	301410	1
2002581	596046	1
2002599	492636	1
2002603	569651	1
2002605	125973	1
2002612	140126	1
2002627	462831	1
2002628	525685	1
2002630	21490	1
2002637	226106	1
2002646	401848	1
2002649	56	1
2002650	497780	1
2002652	412417	1
2002653	517449	1
2002658	326269	1
2002659	220230	1
2002669	119018	1
2002676	503684	1
2002684	324948	1
2002686	552220	1
2002695	526384	1
2002704	169398	1
2002720	360412	1
2002725	262293	1
2002726	81344	1
2002727	589762	1
2002740	474851	1
2002751	408966	1
2002755	458346	1
2002756	577472	1
2002760	59853	1
2002764	399237	1
2002766	136618	1
2002768	142358	1
2002770	395936	1
2002772	74749	1
2002773	526271	1
2002779	498011	1
2002781	293147	1
2002798	335770	1
2002807	44361	1
2002821	156055	1
2002830	112095	1
2002832	69604	1
2002835	293134	1
2002841	225681	1
2002855	364213	1
2002856	245339	1
2002859	471163	1
2002860	246193	1
2002863	76373	1
2002864	48619	1
2002876	537237	1
2002891	232563	1
2002892	72464	1
2002901	370309	1
2002903	192133	1
2002906	341034	1
2002909	157495	1
2002911	427410	1
2002912	507816	1
2002916	246721	1
2002921	534032	1
2002923	381156	1
2002927	571732	1
2002931	525082	1
2002933	1416	1
2002934	554596	1
2002938	176688	1
2002955	50260	1
2002956	276699	1
2002958	170957	1
2002964	343337	1
2002971	113929	1
2002987	457466	1
2003002	176783	1
2003007	54216	1
2003021	296057	1
2003026	539089	1
2003028	383713	1
2003051	21843	1
2003066	297119	1
2003080	558131	1
2003092	150847	1
2003099	25509	1
2003100	196920	1
2003103	216789	1
2003104	468579	1
2003112	270645	1
2003128	411000	1
2003141	360773	1
2003149	492659	1
2003150	457308	1
2003154	350187	1
2003156	500715	1
2003161	395470	1
2003163	11192	1
2003164	158197	1
2003167	267536	1
2003181	190708	1
2003185	81467	1
2003189	586476	1
2003191	360894	1
2003194	170660	1
2003206	28878	1
2003213	68717	1
2003218	523318	1
2003219	165234	1
2003221	283097	1
2003225	238148	1
2003230	42942	1
2003231	356970	1
2003238	368505	1
2003256	368589	1
2003257	488459	1
2003263	433824	1
2003265	322259	1
2003268	458795	1
2003281	556327	1
2003282	239695	1
2003301	449189	1
2003306	505369	1
2003308	291621	1
2003318	58500	1
2003322	381415	1
2003323	254713	1
2003324	65880	1
2003328	89838	1
2003347	214032	1
2003352	240740	1
2003358	501885	1
2003366	198895	1
2003380	483644	1
2003388	511097	1
2003392	143499	1
2003403	511971	1
2003411	531750	1
2003414	288575	1
2003418	76738	1
2003427	395111	1
2003430	535167	1
2003437	404261	1
2003442	90348	1
2003447	495465	1
2003450	379963	1
2003464	596940	1
2003466	62669	1
2003473	463892	1
2003497	427747	1
2003503	301208	1
2003511	188485	1
2003512	46469	1
2003516	462237	1
2003521	565972	1
2003533	380548	1
2003543	217221	1
2003545	571258	1
2003550	234472	1
2003552	496170	1
2003555	128451	1
2003562	408551	1
2003569	347098	1
2003577	281000	1
2003586	133942	1
2003587	513260	1
2003588	486102	1
2003591	372296	1
2003600	18519	1
2003606	11122	1
2003607	201125	1
2003613	514231	1
2003628	477939	1
2003635	384421	1
2003637	11508	1
2003656	591318	1
2003663	55261	1
2003666	297059	1
2003668	81622	1
2003670	543584	1
2003684	160110	1
2003686	413358	1
2003693	198937	1
2003696	547126	1
2003699	170904	1
2003710	393011	1
2003712	510863	1
2003717	79684	1
2003749	303720	1
2003754	306803	1
2003763	380352	1
2003766	354255	1
2003771	80900	1
2003775	493255	1
2003778	351273	1
2003780	303766	1
2003781	362923	1
2003782	96211	1
2003783	580262	1
2003802	588639	1
2003807	397763	1
2003815	332858	1
2003816	315260	1
2003818	66943	1
2003823	175819	1
2003825	482125	1
2003832	23885	1
2003839	76306	1
2003850	585466	1
2003864	504452	1
2003878	505287	1
2003881	236909	1
2003882	52593	1
2003888	150206	1
2003907	166844	1
2003908	78312	1
2003909	371116	1
2003918	217067	1
2003919	303041	1
2003925	116446	1
2003937	578123	1
2003938	97102	1
2003940	125647	1
2003948	300460	1
2003958	549767	1
2003969	176447	1
2003972	99528	1
2003977	416356	1
2003986	222771	1
2003998	194654	1
2004005	580709	1
2004007	140746	1
2004011	457118	1
2004012	376403	1
2004016	535357	1
2004023	44714	1
2004024	242347	1
2004042	68802	1
2004043	353917	1
2004049	435404	1
2004055	418181	1
2004064	275319	1
2004065	237416	1
2004071	388172	1
2004083	374935	1
2004091	15322	1
2004097	205961	1
2004099	222061	1
2004103	110159	1
2004104	48949	1
2004105	148576	1
2004108	357659	1
2004121	197863	1
2004128	541865	1
2004134	176415	1
2004140	46511	1
2004141	427589	1
2004149	337638	1
2004151	366653	1
2004153	288586	1
2004163	409960	1
2004166	201987	1
2004171	563842	1
2004185	427311	1
2004191	176691	1
2004192	474815	1
2004193	257646	1
2004195	149714	1
2004197	388074	1
2004201	430188	1
2004203	19295	1
2004204	193280	1
2004205	452079	1
2004207	562399	1
2004208	314540	1
2004225	296160	1
2004238	476550	1
2004249	384168	1
2004253	182327	1
2004268	169699	1
2004274	535529	1
2004277	113033	1
2004280	189120	1
2004284	471234	1
2004290	478987	1
2004294	15663	1
2004298	177748	1
2004306	178752	1
2004314	325342	1
2004335	554516	1
2004347	401542	1
2004358	257613	1
2004371	158364	1
2004374	122098	1
2004376	4375	1
2004379	165572	1
2004391	325734	1
2004405	440930	1
2004409	218136	1
2004412	316873	1
2004421	345032	1
2004427	56751	1
2004429	419945	1
2004431	552388	1
2004432	216008	1
2004435	243203	1
2004440	514807	1
2004444	376198	1
2004453	430409	1
2004454	160568	1
2004460	83996	1
2004466	124912	1
2004477	537466	1
2004478	137228	1
2004489	216669	1
2004493	246621	1
2004495	419281	1
2004497	572214	1
2004501	482174	1
2004505	394429	1
2004510	180115	1
2004523	365091	1
2004524	599411	1
2004530	64578	1
2004531	552089	1
2004537	133525	1
2004538	81150	1
2004556	334275	1
2004563	122050	1
2004564	192721	1
2004568	177464	1
2004570	388145	1
2004573	11654	1
2004577	354857	1
2004582	238766	1
2004585	434799	1
2004588	373382	1
2004594	298810	1
2004611	561608	1
2004614	506146	1
2004619	278365	1
2004625	441345	1
2004626	454554	1
2004634	337673	1
2004637	537675	1
2004640	46795	1
2004641	339648	1
2004646	115919	1
2004647	162440	1
2004648	4845	1
2004649	366307	1
2004660	122341	1
2004662	293412	1
2004664	206375	1
2004669	330237	1
2004670	79764	1
2004675	397186	1
2004686	174039	1
2004709	291036	1
2004719	211869	1
2004727	230552	1
2004728	325682	1
2004737	216678	1
2004738	435843	1
2004739	459237	1
2004742	471414	1
2004746	274031	1
2004747	10374	1
2004749	276313	1
2004753	368150	1
2004756	230540	1
2004764	221125	1
2004766	518183	1
2004768	217890	1
2004778	451677	1
2004781	309866	1
2004794	107213	1
2004795	111718	1
2004801	411014	1
2004803	354965	1
2004807	186602	1
2004811	546864	1
2004812	429346	1
2004818	385802	1
2004824	544362	1
2004827	452259	1
2004846	166064	1
2004854	107849	1
2004856	293310	1
2004858	256203	1
2004862	295495	1
2004866	337186	1
2004874	439593	1
2004878	458943	1
2004884	327556	1
2004885	593342	1
2004894	272308	1
2004900	343850	1
2004904	470126	1
2004905	409924	1
2004914	175894	1
2004919	380635	1
2004921	112115	1
2004922	39526	1
2004931	203919	1
2004935	286825	1
2004939	350692	1
2004943	145630	1
2004958	595092	1
2004959	106374	1
2004976	525752	1
2004980	57424	1
2004987	98721	1
2005000	229429	1
2005001	523674	1
2005004	346024	1
2005012	75097	1
2005018	157674	1
2005028	379170	1
2005032	456799	1
2005037	397832	1
2005038	16997	1
2005042	168530	1
2005056	487435	1
2005063	491591	1
2005072	408906	1
2005079	523622	1
2005082	2809	1
2005084	203574	1
2005096	246991	1
2005097	318008	1
2005110	373043	1
2005113	572838	1
2005117	46188	1
2005122	217581	1
2005126	539805	1
2005137	392900	1
2005142	97474	1
2005159	286041	1
2005167	51533	1
2005171	371012	1
2005180	440527	1
2005201	51191	1
2005202	521443	1
2005206	3022	1
2005212	127082	1
2005216	327604	1
2005218	535918	1
2005222	467251	1
2005227	486421	1
2005234	570692	1
2005249	536174	1
2005255	97805	1
2005269	567849	1
2005276	403103	1
2005285	27608	1
2005289	161076	1
2005291	422579	1
2005297	75766	1
2005303	461380	1
2005308	556061	1
2005312	402362	1
2005315	424828	1
2005316	523412	1
2005332	534424	1
2005339	276484	1
2005341	151506	1
2005344	592663	1
2005355	189889	1
2005360	228396	1
2005363	371737	1
2005365	171699	1
2005375	98094	1
2005396	275390	1
2005416	588168	1
2005420	181434	1
2005441	485507	1
2005445	55523	1
2005459	427283	1
2005465	256275	1
2005476	18093	1
2005478	134938	1
2005489	236746	1
2005490	499782	1
2005492	371309	1
2005497	524501	1
2005502	305837	1
2005520	408112	1
2005528	295349	1
2005529	356425	1
2005532	67968	1
2005534	462861	1
2005535	479939	1
2005539	290524	1
2005542	382325	1
2005549	218274	1
2005557	100045	1
2005562	182442	1
2005565	327806	1
2005566	154931	1
2005573	272650	1
2005575	438217	1
2005576	14732	1
2005577	249104	1
2005587	422442	1
2005591	513651	1
2005593	42340	1
2005605	152054	1
2005606	437659	1
2005611	453765	1
2005624	114266	1
2005625	78409	1
2005628	314161	1
2005631	350165	1
2005665	229668	1
2005672	118340	1
2005680	117266	1
2005681	301809	1
2005682	564648	1
2005684	304330	1
2005685	521197	1
2005693	247885	1
2005695	554588	1
2005697	54007	1
2005701	141868	1
2005702	586035	1
2005716	122747	1
2005719	188338	1
2005720	57402	1
2005730	94393	1
2005735	566153	1
2005738	133908	1
2005739	197222	1
2005740	428031	1
2005743	38210	1
2005753	56391	1
2005754	242134	1
2005762	231736	1
2005763	307113	1
2005764	169587	1
2005768	194644	1
2005772	273204	1
2005774	50697	1
2005789	109915	1
2005791	123114	1
2005796	409718	1
2005797	251146	1
2005799	343477	1
2005816	286023	1
2005826	357286	1
2005842	70605	1
2005845	46760	1
2005850	458229	1
2005853	543942	1
2005854	262491	1
2005877	467642	1
2005880	433046	1
2005885	409555	1
2005886	412855	1
2005891	177458	1
2005896	236732	1
2005913	128258	1
2005916	11479	1
2005922	502854	1
2005928	37134	1
2005929	75358	1
2005934	308052	1
2005942	213343	1
2005947	341493	1
2005965	476088	1
2005982	118279	1
2005985	402115	1
2005986	449143	1
2005987	58244	1
2005990	587293	1
2006002	374646	1
2006004	531357	1
2006009	367562	1
2006011	146488	1
2006018	597284	1
2006019	23431	1
2006023	381322	1
2006034	166563	1
2006037	159901	1
2006041	550835	1
2006042	376613	1
2006045	79364	1
2006050	283530	1
2006064	199517	1
2006068	98656	1
2006071	295566	1
2006078	51276	1
2006082	488566	1
2006084	29276	1
2006089	281675	1
2006092	367931	1
2006103	329099	1
2006107	269655	1
2006112	123846	1
2006127	167446	1
2006141	451580	1
2006145	558457	1
2006148	31098	1
2006159	505854	1
2006163	368663	1
2006167	299718	1
2006169	258780	1
2006175	406324	1
2006183	310489	1
2006197	379773	1
2006199	387149	1
2006203	70560	1
2006210	137317	1
2006215	199868	1
2006219	489790	1
2006222	301586	1
2006224	173688	1
2006228	379736	1
2006230	431494	1
2006239	466249	1
2006248	125597	1
2006254	73374	1
2006256	308934	1
2006257	135659	1
2006269	236441	1
2006277	14870	1
2006285	17222	1
2006293	547198	1
2006297	511570	1
2006300	598378	1
2006302	516152	1
2006304	510565	1
2006305	19613	1
2006306	365220	1
2006307	154266	1
2006308	382991	1
2006316	152618	1
2006317	95775	1
2006319	284920	1
2006323	81394	1
2006326	244254	1
2006327	326290	1
2006328	201261	1
2006331	464677	1
2006335	475472	1
2006339	9554	1
2006344	160875	1
2006345	219606	1
2006348	489179	1
2006368	291079	1
2006382	136453	1
2006386	194857	1
2006393	404482	1
2006402	441847	1
2006403	484997	1
2006406	236299	1
2006408	301062	1
2006410	37422	1
2006411	385237	1
2006413	326836	1
2006415	185020	1
2006418	544451	1
2006429	419889	1
2006435	399804	1
2006437	565861	1
2006441	144738	1
2006442	143329	1
2006446	306589	1
2006448	564983	1
2006458	96017	1
2006466	226287	1
2006470	388745	1
2006471	545844	1
2006476	173082	1
2006483	450617	1
2006484	228089	1
2006485	414325	1
2006490	410325	1
2006496	88723	1
2006503	286387	1
2006512	245005	1
2006517	35379	1
2006522	568803	1
2006524	550525	1
2006527	283294	1
2006532	394814	1
2006538	574584	1
2006543	424868	1
2006551	483648	1
2006579	127955	1
2006584	107348	1
2006588	228144	1
2006592	180722	1
2006598	334790	1
2006606	247334	1
2006614	84151	1
2006615	189005	1
2006624	49624	1
2006628	452393	1
2006633	485801	1
2006634	372474	1
2006638	113961	1
2006641	41403	1
2006646	572579	1
2006647	477921	1
2006655	141949	1
2006669	513981	1
2006671	112042	1
2006681	229242	1
2006687	106281	1
2006710	40400	1
2006712	168890	1
2006717	90189	1
2006720	198560	1
2006722	523094	1
2006725	460286	1
2006729	384371	1
2006735	487255	1
2006742	254388	1
2006753	29386	1
2006777	67091	1
2006779	555124	1
2006781	285176	1
2006783	406477	1
2006790	63367	1
2006800	564005	1
2006809	473404	1
2006825	288937	1
2006828	476355	1
2006834	98317	1
2006835	510760	1
2006840	40380	1
2006850	10090	1
2006860	34818	1
2006861	121169	1
2006874	534313	1
2006878	267892	1
2006882	156063	1
2006888	284746	1
2006890	368447	1
2006921	865	1
2006923	299868	1
2006925	256227	1
2006931	434326	1
2006933	8060	1
2006947	110429	1
2006949	456669	1
2006952	529916	1
2006958	173979	1
2006969	463851	1
2006982	382452	1
2006994	427672	1
2007000	272582	1
2007001	296572	1
2007002	64222	1
2007016	250084	1
2007017	309979	1
2007025	518675	1
2007027	595293	1
2007041	466303	1
2007042	472243	1
2007046	539455	1
2007047	510261	1
2007057	169840	1
2007062	545462	1
2007064	143060	1
2007068	229625	1
2007079	74235	1
2007080	65736	1
2007082	177929	1
2007088	505245	1
2007100	275219	1
2007101	405382	1
2007103	347773	1
2007106	594652	1
2007109	215871	1
2007113	371871	1
2007117	424766	1
2007120	23142	1
2007127	102727	1
2007128	161925	1
2007130	248134	1
2007144	527592	1
2007147	285913	1
2007148	440999	1
2007149	163198	1
2007157	72238	1
2007160	563729	1
2007161	487864	1
2007175	238587	1
2007177	498092	1
2007180	208263	1
2007202	207339	1
2007212	50614	1
2007216	566607	1
2007220	40830	1
2007236	332316	1
2007239	206721	1
2007242	166900	1
2007245	224314	1
2007258	59044	1
2007265	596600	1
2007268	104955	1
2007272	335248	1
2007273	36013	1
2007284	215633	1
2007285	346048	1
2007286	134441	1
2007288	302560	1
2007289	467160	1
2007292	42776	1
2007294	435830	1
2007297	402730	1
2007298	352673	1
2007306	596081	1
2007308	488673	1
2007309	327001	1
2007329	534603	1
2007334	76227	1
2007335	156240	1
2007341	561143	1
2007343	581938	1
2007347	201800	1
2007349	75522	1
2007353	290270	1
2007361	123326	1
2007372	22793	1
2007375	506042	1
2007382	62955	1
2007386	460725	1
2007390	67919	1
2007391	400845	1
2007397	449428	1
2007403	426766	1
2007411	154707	1
2007412	246738	1
2007416	586984	1
2007417	346695	1
2007418	198705	1
2007423	246896	1
2007455	381028	1
2007461	525778	1
2007463	299395	1
2007470	329899	1
2007472	346339	1
2007474	400665	1
2007475	315573	1
2007478	547757	1
2007482	219949	1
2007484	476829	1
2007489	441732	1
2007493	293851	1
2007496	367404	1
2007500	99243	1
2007506	180564	1
2007512	475788	1
2007515	572242	1
2007523	486406	1
2007525	573158	1
2007530	377776	1
2007539	130641	1
2007540	135940	1
2007542	110076	1
2007546	483617	1
2007561	81284	1
2007570	1239	1
2007573	222391	1
2007575	20193	1
2007578	572686	1
2007581	551848	1
2007589	23236	1
2007590	203846	1
2007596	518794	1
2007598	15994	1
2007602	237743	1
2007604	438293	1
2007613	233687	1
2007624	282934	1
2007641	267206	1
2007649	237037	1
2007651	547297	1
2007653	229191	1
2007654	335889	1
2007656	533745	1
2007662	13672	1
2007671	544328	1
2007703	235263	1
2007711	487452	1
2007718	340875	1
2007719	279718	1
2007725	519088	1
2007726	379303	1
2007728	84183	1
2007729	366657	1
2007731	228289	1
2007734	286459	1
2007747	35011	1
2007750	126615	1
2007755	429568	1
2007756	548325	1
2007759	229640	1
2007760	351163	1
2007770	325332	1
2007771	412183	1
2007773	262476	1
2007784	359955	1
2007789	250318	1
2007792	383252	1
2007798	391508	1
2007799	407042	1
2007804	444543	1
2007805	184307	1
2007806	366074	1
2007811	107496	1
2007823	5066	1
2007831	179187	1
2007836	15330	1
2007837	574366	1
2007840	571232	1
2007854	472336	1
2007855	109468	1
2007860	469470	1
2007862	4416	1
2007871	178746	1
2007872	374789	1
2007877	553256	1
2007885	498677	1
2007892	438797	1
2007896	208015	1
2007897	20880	1
2007908	111727	1
2007913	176040	1
2007920	317073	1
2007924	377575	1
2007931	475172	1
2007943	324306	1
2007944	435883	1
2007952	33576	1
2007958	382386	1
2007965	468841	1
2007967	194429	1
2007978	493746	1
2007979	73100	1
2007984	132487	1
2007989	3939	1
2007994	87480	1
2007995	258613	1
2008000	516849	1
2008012	268560	1
2008018	292572	1
2008025	52942	1
2008050	150347	1
2008054	92973	1
2008062	158646	1
2008064	242316	1
2008068	115947	1
2008070	96150	1
2008079	353520	1
2008085	359387	1
2008090	569958	1
2008092	309561	1
2008097	49273	1
2008103	557237	1
2008105	516678	1
2008110	518266	1
2008112	13832	1
2008114	242035	1
2008116	435919	1
2008118	536405	1
2008122	341631	1
2008123	553669	1
2008125	317392	1
2008136	364791	1
2008137	446708	1
2008141	6882	1
2008157	458317	1
2008161	126241	1
2008173	299536	1
2008185	252825	1
2008187	167569	1
2008189	28088	1
2008204	12809	1
2008208	290725	1
2008211	378548	1
2008212	444661	1
2008223	191589	1
2008225	264959	1
2008226	296095	1
2008230	409403	1
2008232	223896	1
2008240	3768	1
2008253	313892	1
2008254	14421	1
2008257	417450	1
2008270	239639	1
2008275	284004	1
2008290	551545	1
2008292	147010	1
2008316	232049	1
2008321	274576	1
2008325	15161	1
2008327	122018	1
2008338	290499	1
2008340	118758	1
2008344	376291	1
2008345	72391	1
2008358	255333	1
2008362	518700	1
2008366	573140	1
2008400	264121	1
2008406	62061	1
2008410	470708	1
2008411	66431	1
2008412	488439	1
2008413	50969	1
2008414	581500	1
2008416	378258	1
2008417	62533	1
2008420	517038	1
2008424	124971	1
2008425	25871	1
2008428	503824	1
2008433	37234	1
2008434	103179	1
2008435	522753	1
2008439	216433	1
2008453	509552	1
2008454	504595	1
2008455	146101	1
2008459	220284	1
2008461	107067	1
2008464	101513	1
2008474	202979	1
2008478	499555	1
2008481	79888	1
2008488	550849	1
2008489	166183	1
2008494	397835	1
2008499	222276	1
2008510	330476	1
2008512	146315	1
2008516	250381	1
2008526	23554	1
2008530	297913	1
2008531	183176	1
2008536	75964	1
2008538	268385	1
2008540	302327	1
2008541	207440	1
2008546	284085	1
2008547	325118	1
2008548	142659	1
2008555	270823	1
2008556	237193	1
2008561	424381	1
2008569	328017	1
2008583	390550	1
2008589	16602	1
2008594	397988	1
2008595	153194	1
2008608	73556	1
2008610	52252	1
2008617	179822	1
2008622	1681	1
2008629	251379	1
2008634	446556	1
2008641	103405	1
2008643	104693	1
2008648	135705	1
2008650	271017	1
2008651	488350	1
2008654	235711	1
2008661	429442	1
2008663	517209	1
2008665	532462	1
2008668	388781	1
2008684	396819	1
2008694	113405	1
2008705	201484	1
2008709	196712	1
2008717	235796	1
2008722	456616	1
2008726	50381	1
2008735	239887	1
2008738	81136	1
2008739	80477	1
2008747	158446	1
2008764	97490	1
2008769	551219	1
2008781	544132	1
2008782	87720	1
2008785	84309	1
2008789	546965	1
2008793	287066	1
2008795	438038	1
2008798	475484	1
2008800	574187	1
2008804	318567	1
2008809	314097	1
2008821	71427	1
2008827	591512	1
2008835	4331	1
2008836	109967	1
2008852	123644	1
2008877	458912	1
2008879	247021	1
2008881	538881	1
2008884	444365	1
2008887	422313	1
2008890	432866	1
2008898	407672	1
2008902	339137	1
2008903	441787	1
2008905	79038	1
2008923	532560	1
2008924	259375	1
2008926	307099	1
2008927	80871	1
2008930	316695	1
2008937	143733	1
