query-id	corpus-id	score
5000953	6228556	1
5000954	2071099	1
5000955	6076640	1
5000956	4712738	1
5000957	2734475	1
5000958	2914268	1
5000959	2381946	1
5000960	5703394	1
5000961	6095776	1
5000962	6465627	1
5000963	5789184	1
5000964	8205415	1
5000965	1042765	1
5000966	6946473	1
5000967	7706669	1
5000968	8694397	1
5000969	8210839	1
5000970	3029875	1
5000971	8243759	1
5000972	1330359	1
5000973	6182600	1
5000974	1695978	1
5000975	5006534	1
5000976	4914897	1
5000977	2237826	1
5000978	8829407	1
5000979	5826351	1
5000980	1816214	1
5000981	348707	1
5000982	626032	1
5000983	6440374	1
5000984	3947290	1
5000985	2921432	1
5000986	2838035	1
5000987	8315077	1
5000988	4230314	1
5000989	3277512	1
5000990	6417014	1
5000991	7759630	1
5000992	8546076	1
5000993	7087773	1
5000994	4853087	1
5000995	5100858	1
5000996	5876705	1
5000997	729960	1
5000998	4808490	1
5000999	1688125	1
5001000	1924345	1
5001001	8282479	1
5001002	5207427	1
5001003	3989731	1
5001004	3263970	1
5001005	4759385	1
5001006	6641003	1
5001007	7383174	1
5001008	8841606	1
5001009	1282927	1
5001010	7517811	1
5001011	78642	1
5001012	5270027	1
5001013	7247547	1
5001014	5526983	1
5001015	2401431	1
5001016	1367984	1
5001017	4223356	1
5001018	869535	1
5001019	2162192	1
5001020	6974710	1
5001021	2397135	1
5001022	8171555	1
5001023	5292286	1
5001024	1077348	1
5001025	1794661	1
5001026	833914	1
5001027	8811453	1
5001028	8596945	1
5001029	1267593	1
5001030	5106408	1
5001031	6380912	1
5001032	7428629	1
5001033	3681315	1
5001034	1046987	1
5001035	8344924	1
5001036	1330780	1
5001037	295814	1
5001038	7985535	1
5001039	1952065	1
5001040	7781574	1
5001041	6349642	1
5001042	7475367	1
5001043	2979709	1
5001044	6442653	1
5001045	5933843	1
5001046	1785932	1
5001047	543809	1
5001048	263506	1
5001049	8270778	1
5001050	6598147	1
5001051	6091374	1
5001052	1200310	1
5001053	8319995	1
5001054	6685131	1
5001055	269268	1
5001056	562674	1
5001057	4072402	1
5001058	7317894	1
5001059	4660519	1
5001060	4048555	1
5001061	6036117	1
5001062	1838989	1
5001063	8505459	1
5001064	2853302	1
5001065	1399940	1
5001066	4229309	1
5001067	1558023	1
5001068	868053	1
5001069	2960126	1
5001070	743672	1
5001071	4697844	1
5001072	1453284	1
5001073	5110274	1
5001074	133226	1
5001075	1371363	1
5001076	7773847	1
5001077	8759815	1
5001078	8642946	1
5001079	3580059	1
5001080	1806404	1
5001081	1994799	1
5001082	288374	1
5001083	8691420	1
5001084	4619438	1
5001085	3726210	1
5001086	5812864	1
5001087	1708564	1
5001088	7725071	1
5001089	4110805	1
5001090	1979778	1
5001091	2733560	1
5001092	1060000	1
5001093	8542428	1
5001094	3095595	1
5001095	6427423	1
5001096	8402928	1
5001097	929246	1
5001098	4878706	1
5001099	2911482	1
5001100	2355030	1
5001101	4377030	1
5001102	7357388	1
5001103	2834209	1
5001104	7334163	1
5001105	8112669	1
5001106	5948081	1
5001107	366954	1
5001108	1432483	1
5001109	2530439	1
5001110	1943637	1
5001111	2022765	1
5001112	5638862	1
5001113	1890503	1
5001114	8256908	1
5001115	1136449	1
5001116	7454644	1
5001117	3764659	1
5001118	1283371	1
5001119	4659702	1
5001120	8632390	1
5001121	6014117	1
5001122	7921444	1
5001123	941515	1
5001124	8584819	1
5001125	4399217	1
5001126	4867055	1
5001127	5133313	1
5001128	865658	1
5001129	433994	1
5001130	7267772	1
5001131	8176797	1
5001132	4413658	1
5001133	871370	1
5001134	6042743	1
5001135	3817679	1
5001136	1794428	1
5001137	1951019	1
5001138	6711794	1
5001139	253011	1
5001140	4035959	1
5001141	2062901	1
5001142	6542790	1
5001143	1208264	1
5001144	3780465	1
5001145	37186	1
5001146	6989241	1
5001147	3831404	1
5001148	1932353	1
5001149	6082278	1
5001150	4000658	1
5001151	6419930	1
5001152	6251363	1
5001153	5880067	1
5001154	3584809	1
5001155	5844858	1
5001156	2468848	1
5001157	3288711	1
5001158	6740983	1
5001159	8008858	1
5001160	7725592	1
5001161	3384266	1
5001162	3552334	1
5001163	1673161	1
5001164	6777821	1
5001165	3272762	1
5001166	6160430	1
5001167	6648848	1
5001168	6035690	1
5001169	7152680	1
5001170	300360	1
5001171	5281233	1
5001172	5953878	1
5001173	4406037	1
5001174	5034824	1
5001175	627997	1
5001176	7318846	1
5001177	2439525	1
5001178	5621003	1
5001179	1462897	1
5001180	7735196	1
5001181	6753992	1
5001182	7623523	1
5001183	5268436	1
5001184	1787772	1
5001185	2781528	1
5001186	5714993	1
5001187	215328	1
5001188	1992503	1
5001189	7580360	1
5001190	4472209	1
5001191	1567338	1
5001192	4318692	1
5001193	3086590	1
5001194	2014679	1
5001195	8818110	1
5001196	3065415	1
5001197	6540670	1
5001198	1829927	1
5001199	7488253	1
5001200	2451973	1
5001201	7897933	1
5001202	8291091	1
5001203	1938708	1
5001204	111875	1
5001205	6457402	1
5001206	790106	1
5001207	6627086	1
5001208	1999261	1
5001209	1059988	1
5001210	3126473	1
5001211	2132521	1
5001212	7840274	1
5001213	913001	1
5001214	4079332	1
5001215	6389828	1
5001216	365039	1
5001217	4679575	1
5001218	41683	1
5001219	1053824	1
5001220	7402636	1
5001221	184923	1
5001222	20181	1
5001223	1152795	1
5001224	4416559	1
5001225	3693041	1
5001226	2432322	1
5001227	2814391	1
5001228	4430384	1
5001229	7262896	1
5001230	3425648	1
5001231	694075	1
5001232	5834925	1
5001233	4616387	1
5001234	7881211	1
5001235	359218	1
5001236	7974039	1
5001237	2491524	1
5001238	7128671	1
5001239	1710033	1
5001240	8209977	1
5001241	1371935	1
5001242	4022134	1
5001243	5261647	1
5001244	7597558	1
5001245	2626339	1
5001246	6507672	1
5001247	6515552	1
5001248	2129499	1
5001249	2207267	1
5001250	7075804	1
5001251	2656219	1
5001252	73531	1
5001253	4578347	1
5001254	3929958	1
5001255	4435943	1
5001256	827001	1
5001257	8836254	1
5001258	7966717	1
5001259	7808079	1
5001260	876135	1
5001261	1107919	1
5001262	5056863	1
5001263	5484505	1
5001264	3553697	1
5001265	3874676	1
5001266	8476602	1
5001267	7580348	1
5001268	5898731	1
5001269	1652904	1
5001270	863939	1
5001271	6902629	1
5001272	2564317	1
5001273	918548	1
5001274	6533500	1
5001275	5259377	1
5001276	6858783	1
5001277	7089887	1
5001278	6640578	1
5001279	4503165	1
5001280	3311418	1
5001281	913714	1
5001282	4679509	1
5001283	5565691	1
5001284	1981792	1
5001285	4316885	1
5001286	5775737	1
5001287	7911347	1
5001288	8647454	1
5001289	6547888	1
5001290	2026821	1
5001291	8548526	1
5001292	5759723	1
5001293	8160437	1
5001294	5098882	1
5001295	5889747	1
5001296	6201944	1
5001297	4590710	1
5001298	8735319	1
5001299	8292695	1
5001300	4744193	1
5001301	1335491	1
5001302	2420678	1
5001303	7649489	1
5001304	7517795	1
5001305	3922758	1
5001306	4133969	1
5001307	2723329	1
5001308	4288553	1
5001309	6361087	1
5001310	3253361	1
5001311	1676672	1
5001312	7263777	1
5001313	2255973	1
5001314	8630146	1
5001315	5045601	1
5001316	1005439	1
5001317	6343082	1
5001318	44923	1
5001319	1141933	1
5001320	135944	1
5001321	2084583	1
5001322	2663053	1
5001323	8756277	1
5001324	7520544	1
5001325	4189386	1
5001326	1177974	1
5001327	250704	1
5001328	2215354	1
5001329	684765	1
5001330	5978348	1
5001331	1738469	1
5001332	6543748	1
5001333	1727659	1
5001334	6633189	1
5001335	2029092	1
5001336	2723292	1
5001337	2845641	1
5001338	2105531	1
5001339	1907005	1
5001340	4298614	1
5001341	5747200	1
5001342	786456	1
5001343	6586712	1
5001344	6659183	1
5001345	5833826	1
5001346	3319440	1
5001347	8778982	1
5001348	5159059	1
5001349	3857840	1
5001350	3167954	1
5001351	392356	1
5001352	1592379	1
5001353	3330731	1
5001354	4582156	1
5001355	1098506	1
5001356	2184902	1
5001357	7310927	1
5001358	3699169	1
5001359	8740155	1
5001360	716751	1
5001361	336357	1
5001362	5673580	1
5001363	2225840	1
5001364	8753806	1
5001365	2816544	1
5001366	1583821	1
5001367	970497	1
5001368	1250077	1
5001369	3110336	1
5001370	4787674	1
5001371	1768186	1
5001372	5332366	1
5001373	5241447	1
5001374	409303	1
5001375	5089157	1
5001376	539489	1
5001377	5109279	1
5001378	1484145	1
5001379	3642652	1
5001380	2109117	1
5001381	1909851	1
5001382	5187319	1
5001383	5521690	1
5001384	6026960	1
5001385	3313608	1
5001386	8202934	1
5001387	5453338	1
5001388	404307	1
5001389	4386356	1
5001390	3729666	1
5001391	1772977	1
5001392	1770423	1
5001393	7058126	1
5001394	718980	1
5001395	2731952	1
5001396	5111139	1
5001397	43357	1
5001398	1988074	1
5001399	4039493	1
5001400	5089245	1
5001401	2692229	1
5001402	2620852	1
5001403	6869037	1
5001404	527612	1
5001405	4619559	1
5001406	3545159	1
5001407	5727000	1
5001408	3781815	1
5001409	1271915	1
5001410	2940813	1
5001411	575678	1
5001412	1765895	1
5001413	3743224	1
5001414	4391261	1
